,Item_ID,AIdent,Branch,How_Heard,Profit
2136,672803,220741,11-Florence,Walk-In,25.2
2137,674504,220852,11-Florence,Friend/Relative Referral,25.2
2138,674197,220852,11-Florence,Friend/Relative Referral,23.76
2139,672776,221090,10-West Chester,Walk-In,434.7
2140,672782,221210,10-West Chester,Indeed,193.2
2141,673045,221211,10-West Chester,Walk-In,326.55
2142,674662,221211,10-West Chester,Walk-In,66.15
2143,672783,221264,10-West Chester,Indeed,168
2144,670294,208426,08-Columbus West,Walk-In,154.84
2145,669198,208426,08-Columbus West,Walk-In,83.49
2146,670866,209061,08-Columbus West,Craigslist,328.3
2147,671880,209061,08-Columbus West,Craigslist,270.72
2148,669420,209061,08-Columbus West,Craigslist,78.26
2149,670941,209358,08-Columbus West,Friend/Relative Referral,124.46
2150,671883,209358,08-Columbus West,Friend/Relative Referral,273.54
2151,669577,209358,08-Columbus West,Friend/Relative Referral,25.8
2152,678330,222773,05-Elyria,,161.32
2153,675734,222773,05-Elyria,,983.345
2154,663920,184978,07-Columbus East,,3864.135
2155,664636,185610,07-Columbus East,,2812.3425
2156,669955,209619,07-Columbus East,,2007.39
2157,674443,222613,07-Columbus East,,967.395
2158,676084,222940,07-Columbus East,,1551.825
2159,665410,185745,05-Elyria,Indeed,1588.73
2160,667301,207636,12-Chicago,,3666.256
2161,677450,224243,12-Chicago,,780.8295
2162,674627,184594,07-Columbus East,Friend/Relative Referral,328.83
2163,674030,208910,08-Columbus West,Walk-In,454.93
2164,675591,221589,07-Columbus East,Friend/Relative Referral,219.22
2165,676104,222179,07-Columbus East,Friend/Relative Referral,32.01
2166,674617,222392,07-Columbus East,Walk-In,220.19
2167,675592,222417,08-Columbus West,Indeed,218.25
2168,675387,222514,07-Columbus East,Friend/Relative Referral,152.29
2169,676103,222630,07-Columbus East,Walk-In,143.56
2170,676102,222631,07-Columbus East,Other web site,144.53
2171,676101,223121,07-Columbus East,Friend/Relative Referral,126.1
2172,676110,223347,07-Columbus East,Friend/Relative Referral,189.15
2173,676108,223371,07-Columbus East,Walk-In,412.25
2174,673293,208312,05-Elyria,Indeed,556.76
2175,671597,208312,05-Elyria,Indeed,255.225
2176,668815,208312,05-Elyria,Indeed,330.19
2177,667815,184154,11-Florence,Friend/Relative Referral,2723.2128
2178,663483,184154,11-Florence,Friend/Relative Referral,957.65
2179,666659,184154,11-Florence,Friend/Relative Referral,73.029
2180,667816,184156,11-Florence,Friend/Relative Referral,1704.8196
2181,663477,184156,11-Florence,Friend/Relative Referral,1104.43
2182,666660,184156,11-Florence,Friend/Relative Referral,274.23
2183,676460,184318,11-Florence,Friend/Relative Referral,127.71
2184,671505,184428,08-Columbus West,Flyer,113.454
2185,668461,184709,11-Florence,Friend/Relative Referral,3306.6
2186,666431,184709,11-Florence,Friend/Relative Referral,266.475
2187,664511,184709,11-Florence,Friend/Relative Referral,657.825
2188,669230,185343,11-Florence,Friend/Relative Referral,269.676
2189,664943,185343,11-Florence,Friend/Relative Referral,167.365
2190,665799,185343,11-Florence,Friend/Relative Referral,23.55
2191,669232,185344,11-Florence,Walk-In,276.012
2192,674953,185344,11-Florence,Walk-In,77.605
2193,664945,185344,11-Florence,Walk-In,166.47
2194,665800,185344,11-Florence,Walk-In,23.55
2195,673872,185985,11-Florence,,13.86
2196,677481,185985,11-Florence,,57.035
2197,672133,185985,11-Florence,,43.855
2198,672922,186100,10-West Chester,,63.36
2199,671798,186100,10-West Chester,,915.2605
2200,674075,186105,11-Florence,Friend/Relative Referral,186.9912
2201,672772,186105,11-Florence,Friend/Relative Referral,71.225
2202,665447,186105,11-Florence,Friend/Relative Referral,172.735
2203,673888,186511,11-Florence,,691.218
2204,677477,186511,11-Florence,,421.685
2205,675177,186576,11-Florence,Walk-In,449.658
2206,678047,186576,11-Florence,Walk-In,39.6
2207,670993,186576,11-Florence,Walk-In,58.5
2208,666175,186576,11-Florence,Walk-In,85.92
2209,673114,186894,11-Florence,,139.59
2210,671532,186894,11-Florence,,104.715
2211,667216,187049,11-Florence,,2077.4952
2212,668480,207520,11-Florence,Friend/Relative Referral,1510.3836
2213,673112,207669,11-Florence,Craigslist,1072.368
2214,668596,207669,11-Florence,Craigslist,559.13
2215,668482,207827,11-Florence,Indeed,247.698
2216,672925,207848,11-Florence,Indeed,1544.4
2217,670948,207848,11-Florence,Indeed,408.1
2218,669179,207902,07-Columbus East,Zip Recruiter,607.86
2219,675648,208266,10-West Chester,Friend/Relative Referral,143.55
2220,677479,208266,10-West Chester,Friend/Relative Referral,290.785
2221,676522,208302,11-Florence,Friend/Relative Referral,919.6308
2222,669275,208302,11-Florence,Friend/Relative Referral,1232.415
2223,669688,208372,08-Columbus West,,1704.4632
2224,669204,208372,08-Columbus West,,87.5157
2225,676538,208438,11-Florence,Craigslist,69.102
2226,675393,208438,11-Florence,Craigslist,54.23
2227,668593,208438,11-Florence,Craigslist,595.175
2228,672536,208825,11-Florence,Friend/Relative Referral,445.7376
2229,678436,208931,08-Columbus West,Walk-In,22.77
2230,673869,208947,11-Florence,Walk-In,635.184
2231,672741,208947,11-Florence,Walk-In,119.68
2232,676945,209521,11-Florence,Walk-In,605.088
2233,671114,209524,11-Florence,,371.8836
2234,675175,209652,11-Florence,Friend/Relative Referral,547.668
2235,678048,209652,11-Florence,Friend/Relative Referral,270.7452
2236,672743,209652,11-Florence,Friend/Relative Referral,420.75
2237,670994,209652,11-Florence,Friend/Relative Referral,144
2238,676523,210047,11-Florence,Indeed,281.7936
2239,674240,210209,10-West Chester,Indeed,289.08
2240,676794,210209,10-West Chester,Indeed,3.6
2241,674214,210210,10-West Chester,Indeed,237.6
2242,676795,210210,10-West Chester,Indeed,3.6
2243,673858,210480,11-Florence,Friend/Relative Referral,194.04
2244,673857,210596,11-Florence,Indeed,431.244
2245,672269,210596,11-Florence,Indeed,179.52
2246,672533,220707,11-Florence,Walk-In,1575.1692
2247,672534,220708,11-Florence,Walk-In,1239.876
2248,676527,220841,10-West Chester,Zip Recruiter,15.84
2249,672745,220841,10-West Chester,Zip Recruiter,801.801
2250,675455,220889,11-Florence,Friend/Relative Referral,352.44
2251,677662,220889,11-Florence,Friend/Relative Referral,88.935
2252,673079,220941,11-Florence,Friend/Relative Referral,31.68
2253,673076,220943,11-Florence,Friend/Relative Referral,15.9588
2254,673106,220980,11-Florence,Friend/Relative Referral,29.7
2255,674229,220991,10-West Chester,Friend/Relative Referral,49.5
2256,676932,220991,10-West Chester,Friend/Relative Referral,326.898
2257,672757,220991,10-West Chester,Friend/Relative Referral,324.3625
2258,674234,220994,10-West Chester,Zip Recruiter,1322.64
2259,672708,220994,10-West Chester,Zip Recruiter,225.216
2260,672706,220994,10-West Chester,Zip Recruiter,3.6
2261,673105,221126,11-Florence,Friend/Relative Referral,1833.48
2262,673107,221152,11-Florence,Walk-In,284.13
2263,676521,221181,11-Florence,Friend/Relative Referral,1048.9644
2264,672462,221181,11-Florence,Friend/Relative Referral,436.76
2265,675933,221181,11-Florence,Friend/Relative Referral,93.632
2266,673835,221249,11-Florence,Friend/Relative Referral,1471.8528
2267,673109,221251,11-Florence,Walk-In,1319.472
2268,677274,221251,11-Florence,Walk-In,531.375
2269,673117,221316,11-Florence,Walk-In,29.7
2270,673118,221317,11-Florence,Walk-In,29.7
2271,673842,221413,11-Florence,,399.96
2272,676724,221554,11-Florence,Friend/Relative Referral,208.296
2273,677379,221554,11-Florence,Friend/Relative Referral,15.444
2274,674402,221554,11-Florence,Friend/Relative Referral,203.28
2275,673814,221607,11-Florence,Friend/Relative Referral,404.712
2276,673895,221607,11-Florence,Friend/Relative Referral,70.29
2277,673885,221638,11-Florence,Friend/Relative Referral,242.946
2278,674219,221727,10-West Chester,Friend/Relative Referral,1285.02
2279,673660,221727,10-West Chester,Friend/Relative Referral,3.6
2280,673826,221798,11-Florence,Walk-In,166.3992
2281,673825,221799,11-Florence,Friend/Relative Referral,206.0784
2282,673841,221800,11-Florence,Friend/Relative Referral,323.4924
2283,673819,221825,11-Florence,Friend/Relative Referral,160.578
2284,673838,221831,11-Florence,Friend/Relative Referral,258.4296
2285,675633,221831,11-Florence,Friend/Relative Referral,43.956
2286,673839,221839,11-Florence,Friend/Relative Referral,137.4912
2287,674145,221849,11-Florence,Friend/Relative Referral,31.68
2288,676865,221849,11-Florence,Friend/Relative Referral,29.92
2289,673836,221850,11-Florence,Walk-In,86.724
2290,673840,221880,11-Florence,Friend/Relative Referral,669.8736
2291,674146,221994,11-Florence,Walk-In,29.7
2292,675631,222098,11-Florence,Craigslist,281.952
2293,675632,222099,10-West Chester,Indeed,281.952
2294,674077,222130,11-Florence,Walk-In,211.86
2295,674076,222131,11-Florence,,211.86
2296,674080,222136,11-Florence,Friend/Relative Referral,396
2297,675451,222608,11-Florence,Friend/Relative Referral,229.284
2298,677501,222608,11-Florence,Friend/Relative Referral,43.01
2299,675638,222816,11-Florence,Friend/Relative Referral,21.8592
2300,675639,222897,11-Florence,Walk-In,8.316
2301,675629,222905,11-Florence,Friend/Relative Referral,56.43
2302,676524,223115,11-Florence,Walk-In,283.2588
2303,676458,223289,11-Florence,Friend/Relative Referral,210.474
2304,676532,223320,11-Florence,Friend/Relative Referral,24.4728
2305,676466,223365,11-Florence,Friend/Relative Referral,785.268
2306,676537,223369,11-Florence,Walk-In,7.92
2307,676536,223370,11-Florence,Walk-In,7.92
2308,676546,223372,11-Florence,Walk-In,7.92
2309,676937,223516,11-Florence,Walk-In,419.7204
2310,676545,223540,11-Florence,Craigslist,683.298
2311,676943,223604,11-Florence,Friend/Relative Referral,658.548
2312,676950,223676,11-Florence,Craigslist,305.8704
2313,676941,223699,11-Florence,Indeed,563.3892
2314,676834,223703,08-Columbus West,Zip Recruiter,680.6844
2315,676951,223756,11-Florence,Indeed,130.284
2316,677760,224010,11-Florence,Craigslist,343.5696
2317,677092,224317,11-Florence,Friend/Relative Referral,227.7
2318,668515,186782,06-Akron,Indeed,3054.06
2319,675525,222148,06-Akron,,793.44
2320,674195,222148,06-Akron,,266.2
2321,668150,207646,05-Elyria,Walk-In,60.6375
2322,673332,210101,05-Elyria,Friend/Relative Referral,35.8875
2323,672359,210101,05-Elyria,Friend/Relative Referral,336.75
2324,677115,223494,03-Independence,Friend/Relative Referral,783.24
2325,667348,207223,11-Florence,Craigslist,361.725
2326,667963,184740,07-Columbus East,Friend/Relative Referral,2657.3616
2327,664442,184740,07-Columbus East,Friend/Relative Referral,1149.7255
2328,668319,207614,07-Columbus East,Walk-In,460.8543
2329,670954,209091,07-Columbus East,Friend/Relative Referral,114.4224
2330,669366,209091,07-Columbus East,Friend/Relative Referral,55.68
2331,672161,220676,07-Columbus East,Friend/Relative Referral,51.375
2332,673149,221603,07-Columbus East,Friend/Relative Referral,1797.2208
2333,663785,184405,11-Florence,Friend/Relative Referral,201.4464
2334,663590,184406,11-Florence,Newspaper Ad,2.88
2335,663597,184406,11-Florence,Newspaper Ad,934.38
2336,663635,184421,05-Elyria,,3094.08
2337,665027,185453,11-Florence,Friend/Relative Referral,55.0656
2338,667342,185453,11-Florence,Friend/Relative Referral,58.905
2339,665361,185503,07-Columbus East,Friend/Relative Referral,2361.792
2340,667239,185623,03-Independence,Friend/Relative Referral,2778.8928
2341,665018,185767,11-Florence,Indeed,246.2592
2342,665910,185767,11-Florence,Indeed,29.92
2343,667712,185810,11-Florence,Other web site,165.3888
2344,665366,185990,08-Columbus West,Craigslist,96
2345,667449,186135,11-Florence,Friend/Relative Referral,2.9952
2346,667757,186135,11-Florence,Friend/Relative Referral,42.975
2347,665859,186135,11-Florence,Friend/Relative Referral,28.64
2348,666641,186135,11-Florence,Friend/Relative Referral,94.083
2349,667738,207399,11-Florence,,74.9568
2350,676906,207411,05-Elyria,,1094.4
2351,667577,207658,11-Florence,Indeed,4.8
2352,667581,207711,11-Florence,,44.0832
2353,668805,208204,06-Akron,,2675.52
2354,668307,208205,08-Columbus West,Craigslist,3.84
2355,668308,208205,08-Columbus West,Craigslist,115.2
2356,670857,208742,08-Columbus West,Friend/Relative Referral,207.36
2357,671864,208742,08-Columbus West,Friend/Relative Referral,611.8
2358,669010,208742,08-Columbus West,Friend/Relative Referral,158.76
2359,670295,208745,08-Columbus West,Walk-In,155.52
2360,671858,208745,08-Columbus West,Walk-In,117.76
2361,673925,208745,08-Columbus West,Walk-In,251.16
2362,674520,208765,08-Columbus West,Craigslist,25.92
2363,670969,209137,09-Lancaster,Friend/Relative Referral,1781.76
2364,678420,209137,09-Lancaster,Friend/Relative Referral,307.2
2365,678306,209138,11-Florence,,66.5472
2366,673314,209602,05-Elyria,Other web site,2104.32
2367,671524,209754,08-Columbus West,Craigslist,183.36
2368,671869,209754,08-Columbus West,Craigslist,791.2
2369,676763,210091,06-Akron,,790.08
2370,672044,220698,08-Columbus West,Friend/Relative Referral,65.28
2371,677567,220698,08-Columbus West,Friend/Relative Referral,161.31
2372,672886,220698,08-Columbus West,Friend/Relative Referral,1224.7
2373,677883,221340,09-Lancaster,Monster.com,299.2896
2374,672938,221340,09-Lancaster,Monster.com,1223.552
2375,675416,222700,03-Independence,Indeed,1211.52
2376,675595,222979,11-Florence,Other web site,323.328
2377,675597,222986,11-Florence,,539.712
2378,675598,223082,11-Florence,Friend/Relative Referral,10.56
2379,678376,224194,05-Elyria,Walk-In,307.2
2380,677585,224288,06-Akron,Indeed,630.72
2381,678308,225250,11-Florence,Advanced Careers,113.3568
2382,666322,186618,10-West Chester,Advanced Careers,4499.99
2383,667291,186935,10-West Chester,Friend/Relative Referral,464.64
2384,672565,186935,10-West Chester,Friend/Relative Referral,552.2346
2385,668355,186935,10-West Chester,Friend/Relative Referral,447.5625
2386,671485,186935,10-West Chester,Friend/Relative Referral,3.6
2387,677030,224185,03-Independence,Zip Recruiter,699.6426
2388,673330,221148,05-Elyria,Friend/Relative Referral,577.06
2389,675008,185876,12-Chicago,Indeed,256.9413
2390,667484,185876,12-Chicago,Indeed,1105.7088
2391,672806,185876,12-Chicago,Indeed,362.817
2392,675698,185876,12-Chicago,Indeed,357.525
2393,665172,185876,12-Chicago,Indeed,761.2836
2394,677538,222032,06-Akron,Zip Recruiter,593.5615
2395,674183,222032,06-Akron,Zip Recruiter,816.4128
2396,665493,184968,10-West Chester,Other web site,573.183
2397,665056,184968,10-West Chester,Other web site,4.5
2398,671507,184968,10-West Chester,Other web site,7.425
2399,667277,184968,10-West Chester,Other web site,727.72
2400,666601,186153,10-West Chester,Walk-In,165.6
2401,667299,186153,10-West Chester,Walk-In,182.781
2402,669272,186153,10-West Chester,Walk-In,340.725
2403,666074,186153,10-West Chester,Walk-In,3.6
2404,668370,207502,10-West Chester,Indeed,1498.5972
2405,667609,207502,10-West Chester,Indeed,5.4
2406,671486,209325,10-West Chester,Walk-In,520.7292
2407,670935,209325,10-West Chester,Walk-In,5.4
2408,672707,209905,10-West Chester,Zip Recruiter,28.98
2409,671482,209905,10-West Chester,Zip Recruiter,3.6
2410,673662,221506,10-West Chester,Zip Recruiter,579.8898
2411,673656,221506,10-West Chester,Zip Recruiter,3.6
2412,676799,221580,10-West Chester,Friend/Relative Referral,97.1658
2413,676797,221580,10-West Chester,Friend/Relative Referral,3.6
2414,666633,185424,05-Elyria,Other web site,3939.586
2415,666318,186274,05-Elyria,,2811.356
2416,667718,207526,05-Elyria,Indeed,70.24
2417,664811,185016,05-Elyria,Friend/Relative Referral,619.08
2418,666252,186326,03-Independence,,184.8
2419,672477,207488,07-Columbus East,Friend/Relative Referral,1584.18
2420,670811,207488,07-Columbus East,Friend/Relative Referral,48
2421,667872,207488,07-Columbus East,Friend/Relative Referral,180.576
2422,667873,207488,07-Columbus East,Friend/Relative Referral,241.758
2423,671327,209263,03-Independence,Indeed,1369.585
2424,671228,209263,03-Independence,Indeed,92.69
2425,671326,209484,03-Independence,Indeed,626.814
2426,676205,222819,03-Independence,Indeed,361.9797
2427,677413,223278,03-Independence,Indeed,680.305
2428,664097,184788,11-Florence,Friend/Relative Referral,122.24
2429,677980,185533,11-Florence,Friend/Relative Referral,366.72
2430,665701,185533,11-Florence,Friend/Relative Referral,2769.13
2431,667754,185533,11-Florence,Friend/Relative Referral,171.84
2432,665502,185733,11-Florence,Walk-In,334.25
2433,665501,185733,11-Florence,Walk-In,29.92
2434,677976,185778,11-Florence,Walk-In,266.445
2435,666886,185778,11-Florence,Walk-In,1878.605
2436,667346,187150,11-Florence,Friend/Relative Referral,549.125
2437,677974,207600,11-Florence,Friend/Relative Referral,251.165
2438,669481,207600,11-Florence,Friend/Relative Referral,1557.3
2439,677982,207885,11-Florence,Newspaper Ad,269.31
2440,667553,207885,11-Florence,Newspaper Ad,2040.6
2441,677877,209365,11-Florence,Walk-In,152.8
2442,670966,209365,11-Florence,Walk-In,1280.745
2443,676708,209507,11-Florence,Craigslist,299.87
2444,670968,209507,11-Florence,Craigslist,830.56
2445,675930,209507,11-Florence,Craigslist,201.168
2446,677880,220695,11-Florence,,178.585
2447,671540,220695,11-Florence,,1417.68
2448,677515,222234,11-Florence,Walk-In,44.885
2449,675395,222234,11-Florence,Walk-In,521.73
2450,677513,222406,11-Florence,Walk-In,149.935
2451,675227,222406,11-Florence,Walk-In,1010.735
2452,677524,222969,11-Florence,Friend/Relative Referral,91.68
2453,676202,222969,11-Florence,Friend/Relative Referral,437.58
2454,677523,222970,11-Florence,Friend/Relative Referral,61.12
2455,675390,222970,11-Florence,Friend/Relative Referral,498.355
2456,677521,223568,11-Florence,Friend/Relative Referral,126.06
2457,676866,223568,11-Florence,Friend/Relative Referral,348.755
2458,677960,223568,11-Florence,Friend/Relative Referral,16.896
